2793,1
2794,1
2795,1
2796,1
2798,1
2799,1
2800,1
2802,1
2803,1
2804,1
2806,1
2807,1
2808,1
2810,1
2818,1
2821,1
2822,1
2827,1
2828,1
2831,1
2836,1
2850,1
2872,1
2882,1
2886,1
2914,1
2933,1
2955,1
2976,1
2989,1
2993,1
3022,1
3071,1
3072,1
3073,1
3074,1
3075,1
3077,1
3078,1
3080,1
3081,1
3082,1
3083,1
3084,1
3085,1
3086,1
3087,1
3088,1
3089,1
3090,1
3091,1
3092,1
3093,1
3094,1
3095,1
3096,1
3097,1
3098,1
3099,1
3100,1
3101,1
3102,1
3103,1
3104,1
3105,1
3107,1
3108,1
3109,1
3110,1
3111,1
3113,1
3117,1
3136,1
3152,1
3158,1
3160,1
3161,1
3163,1
3167,1
3175,1
3176,1
3179,1
3181,1
3182,1
3183,1
3186,1
3187,1
3190,1
3191,1
3195,1
3198,1
3199,1
3203,1
3207,1
3210,1
3266,1
3270,1
3275,1
3277,1
3285,1
3290,1
3379,1
3438,1
3444,1
3455,1
3457,1
3459,1
3461,1
3462,1
3464,1
3465,1
3468,1
3470,1
3471,1
3472,1
3473,1
3474,1
3475,1
3476,1
3477,1
3478,1
3479,1
3480,1
3481,1
3482,1
3483,1
3484,1
3485,1
3486,1
3487,1
3488,1
3489,1
3490,1
3491,1
3492,1
3493,1
3494,1
3495,1
3496,1
3497,1
3499,1
3500,1
3501,1
3502,1
3503,1
3504,1
3506,1
3509,1
3511,1
3513,1
3514,1
3515,1
3521,0
3522,0
3525,0
3527,0
3529,0
3534,0
3536,0
3554,1
3562,1
3564,1
3565,1
3566,1
3567,1
3568,0
3570,1
3571,1
3572,1
3573,0
3574,1
3575,1
3576,0
3577,1
3578,1
3579,1
3580,1
3581,0
3582,1
3583,1
3584,1
3585,1
3586,0
3587,1
3588,1
3590,1
3591,1
3595,1
3599,0
3600,1
3602,1
3603,1
3604,1
3608,1
3626,0
3627,0
3649,1
3651,1
3653,1
3654,1
3657,1
3659,1
3662,1
3665,1
3670,1
3673,1
3683,1
3766,1
3769,1
3791,1
3828,1
3830,1
3831,1
3833,0
3835,1
3836,1
3839,1
3840,1
3841,1
3842,1
3843,1
3844,1
3845,1
3846,1
3847,1
3848,1
3849,1
3850,1
3853,1
3854,1
3855,1
3856,1
3857,1
3859,1
3860,1
3861,1
3862,1
3866,1
3867,1
3869,1
3870,1
3884,1
3905,0
3926,1
3934,1
3935,1
3936,1
3940,1
3941,0
3942,1
3943,1
3944,1
3945,1
3946,0
3947,1
3948,1
3950,1
3951,1
3952,1
3954,1
3955,1
3956,1
3957,1
3960,1
3962,1
3965,1
3969,1
3970,1
3980,1
3988,1
4011,0
4013,1
4023,0
4025,1
4026,0
4027,1
4038,1
4039,1
4204,1
4205,1
4206,1
4207,1
4208,1
4209,1
4210,1
4211,1
4212,1
4216,1
4227,1
4228,1
4238,1
4239,1
4240,1
4242,1
4244,1
4298,1
4299,1
4301,1
4302,1
4303,1
4305,1
4306,1
4317,1
4325,1
4326,1
4335,1
4337,1
4338,1
4341,1
4369,1
4399,0
5951,0
5953,0
5954,0
5955,0
5956,0
5957,0
5958,0
5959,0
5960,0
5961,0
5962,0
5963,0
5967,0
5968,0
6004,0
6005,0
6016,0
6017,0
6018,0
6020,0
6022,0
6023,0
6024,0
6026,0
6027,0
6028,0
6029,0
6030,0
6031,0
6032,0
6033,0
6034,0
6035,0
6036,0
6037,0
6038,0
6039,0
6040,0
6041,0
6042,0
6043,0
6044,0
6045,0
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0
6056,0
6060,0
6065,0
6075,0
6088,0
6106,0
6109,0
6110,0
6112,0
6113,0
6114,0
6115,0
6116,0
6117,0
6118,0
6120,0
6149,0
6168,0
6228,0
6229,0
6230,0
6231,0
6232,0
6233,0
6234,0
6235,0
6236,0
6237,0
6238,0
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,0
6246,0
6247,0
6248,0
6249,0
6250,0
6251,0
6252,0
6253,0
6254,0
6255,0
6256,0
6257,0
6258,0
6259,0
6260,0
6261,0
6262,0
6263,0
6264,0
6265,0
6266,0
6267,0
6268,0
6269,0
6270,0
6271,0
6272,0
6273,0
6274,0
6275,0
6276,0
6277,0
6278,0
6279,0
6281,0
6283,0
6321,0
6322,0
6323,0
6324,0
6325,0
6326,0
6327,0
6328,0
6329,0
6330,0
6331,0
6332,0
6333,0
6334,0
6335,0
6336,0
6337,0
6338,0
6339,0
6340,0
6341,0
6342,0
6343,0
6344,0
6345,0
6346,0
6347,0
6348,0
6349,0
6350,0
6351,0
6352,0
6353,0
6354,0
6355,0
6357,0
6358,0
6359,0
6368,0
6371,0
6386,0
6387,0
6420,0
6646,1
6650,1
6674,1
6675,1
6713,1
6751,1
6752,1
6804,0
6805,0
6806,0
6807,0
6832,0
6833,0
6834,0
6835,0
6905,0
6908,0
6909,0
6935,0
6937,0
7002,0
7003,0
7004,0
7006,0
7010,0
7023,0
7032,0
7055,0
7059,0
7061,0
7063,0
7071,0
7136,0
7139,0
7140,0
7143,0
7189,0
7191,0
7195,0
7274,0
7286,0
7288,0
7289,0
7290,0
7291,0
7292,0
7293,0
7294,0
7295,0
7296,0
7310,0
7311,0
7322,0
7324,0
7325,0
7327,0
7329,0
7331,0
7335,0
7341,0
7352,0
7353,0
7359,0
7370,0
7396,0
7398,0
7399,0
7400,0
7401,0
7402,0
7403,0
7404,0
7405,0
7410,0
7420,0
7421,0
7422,0
7423,0
7428,0
7429,0
7430,0
7432,0
7434,0
7436,0
7438,0
7441,0
7503,1
7511,1
7512,1
7513,1
7514,1
7515,1
7516,1
7517,1
7518,1
7519,1
7520,1
7521,1
7523,1
7535,1
7536,1
7537,1
7540,1
7542,1
7544,1
7546,1
7556,1
7596,1
7601,1
7602,1
7603,1
7604,1
7605,1
7606,1
7624,1
7634,1
7636,1
7689,0
7690,0
7691,0
7692,0
7694,0
7695,0
7696,0
7699,0
7700,0
7701,0
7702,0
7703,0
7720,0
7722,0
7723,0
7725,0
7729,0
7730,0
7733,0
7745,0
7804,0
7805,0
7828,0
7829,0
7830,0
7831,0
7833,0
7834,0
7835,0
7836,0
7850,0
7851,0
7855,0
7858,0
7859,0
7913,0
7922,0
7938,1
7950,1
8945,0
8946,0
8947,0
8952,0
8953,0
8954,0
8955,0
8971,0
8972,0
8973,0
8974,0
8976,0
9031,0
9037,0
9038,0
9039,0
9045,0
9046,0
9047,0
9060,0
9061,0
9135,0
9160,0
9164,0
9175,0
9179,0
9180,0
9182,0
9184,0
9185,0
9186,0
9187,0
9188,0
9189,0
9190,0
9191,0
9192,0
9193,0
9194,0
9195,0
9196,0
9197,0
9198,0
9199,0
9200,0
9201,0
9202,0
9203,0
9206,0
9209,0
9231,0
9232,0
9233,0
9234,0
9235,0
9236,0
9237,0
9238,0
9239,0
9240,0
9241,0
9242,0
9243,0
9244,0
9245,0
9246,0
9247,0
9248,0
9250,0
9276,0
9279,0
9280,0
9281,0
9282,0
9293,0
9294,0
9297,0
9298,0
9299,0
9300,0
9301,0
9302,0
9303,0
9304,0
9305,0
9306,0
9307,0
9308,0
9309,0
9310,0
9311,0
9312,0
9313,0
9314,0
9315,0
9316,0
9317,0
9324,0
9338,0
9340,0
9347,0
9350,0
9351,0
9352,0
9353,0
9354,0
9355,0
9356,0
9357,0
9358,0
9359,0
9360,0
9362,0
9363,0
9370,0
9408,0
9409,0
9410,0
9411,0
9412,0
9413,0
9414,0
9415,0
9416,0
9417,0
9418,0
9435,0
9436,0
9437,0
9438,0
9439,0
9477,0
9478,0
9484,0
9485,0
9489,0
9494,0
9495,0
9499,0
9501,0
9503,0
9504,0
9506,0
9521,0
9522,0
9524,0
9554,1
9556,1
9562,1
9563,1
9568,1
9574,1
9576,1
9578,1
9579,1
9580,1
9581,1
9582,1
9583,1
9584,1
9585,1
9586,1
9587,1
9588,1
9589,1
9590,1
9591,1
9592,1
9593,1
9594,1
9595,1
9596,1
9597,1
9598,1
9599,1
9600,1
9601,1
9602,1
9603,1
9604,1
9605,1
9606,1
9607,1
9619,1
9621,1
9623,1
9624,1
9625,1
9626,1
9627,1
9628,1
9629,1
9630,1
9631,1
9632,1
9633,1
9642,1
9645,1
9648,1
9650,1
9660,1
9664,1
9669,1
9675,1
9676,1
9682,1
9683,1
9698,1
9700,1
9701,1
9703,1
9706,1
9708,1
9709,1
9710,1
9711,1
9712,1
9713,1
9714,1
9715,1
9716,1
9717,1
9718,1
9719,1
9720,1
9721,1
9722,1
9723,1
9724,1
9727,1
9730,1
9749,1
9750,1
9751,1
9752,1
9753,1
9754,1
9755,1
9756,1
9757,1
9758,1
9759,1
9760,1
9761,1
9762,1
9763,1
9764,1
9765,1
9767,1
9768,1
9772,1
9773,1
9774,1
9790,1
9791,1
9803,1
9890,1
9891,1
9893,1
9978,1
9985,1
10019,1
10126,0
10130,0
10131,0
10132,0
10135,0
10157,0
10213,0
10216,0
10217,0
10219,0
10220,0
10238,0
10239,0
10279,0
10281,0
10285,0
10286,0
10287,0
10288,0
10289,0
10290,0
10291,0
10292,0
10293,0
10294,0
10295,0
10296,0
10297,0
10299,0
10300,0
10301,0
10303,0
10316,0
10319,0
10322,0
10327,0
10330,0
10331,0
10333,0
10334,0
10336,0
10341,0
10342,0
10366,0
10370,0
10372,0
10401,0
10403,0
10404,0
10405,0
10407,0
10423,0
10431,0
10433,0
10434,0
10435,0
10437,0
10439,0
10440,0
10441,0
10442,0
10444,0
10447,0
10449,0
10471,0
10475,0
10526,0
10527,0
10528,0
10529,0
10530,0
10533,0
10542,0
10549,0
10573,0
10575,0
10576,0
10577,0
10580,0
10590,0
10624,0
10633,0
10635,0
10636,0
10637,0
10638,0
10639,0
10640,0
10641,0
10643,0
10673,0
10675,0
10677,0
10679,0
10681,0
10719,0
10728,0
10730,0
10732,0
10734,0
10736,0
10737,0
10738,0
10739,0
10750,0
10752,0
10754,0
10764,0
10767,0
10776,0
10778,0
10780,0
14240,0
14241,0
14246,0
14247,0
14249,0
14263,0
14309,0
14325,0
14382,1
14388,1
14478,1
14524,1
14592,0
14593,0
14594,0
14596,0
14597,0
14599,0
14600,0
14601,0
14602,0
14603,0
14605,0
14606,0
14607,0
14610,0
14612,0
14619,0
14659,0
14662,0
14669,0
14675,0
14696,0
14755,0
14763,0
14772,0
14779,0
14785,0
14796,0
14805,0
14809,0
14813,0
14854,0
14860,0
14861,0
14866,0
14879,0
14880,0
14885,0
14941,0
14956,0
14995,0
14996,0
14997,0
14998,0
14999,0
15000,0
15013,0
15014,0
15015,0
15016,0
15017,0
15018,0
15019,0
15020,0
15021,0
15022,0
15023,0
15024,0
15025,0
15036,0
15037,0
15038,0
15040,0
15041,0
15043,0
15044,0
15045,0
15046,0
15048,0
15049,0
15050,0
15051,0
15052,0
15053,0
15087,0
15091,0
15092,0
15093,0
15094,0
15095,0
15096,0
15098,0
15100,0
15101,0
15102,0
15104,0
15119,0
15121,0
15122,0
15125,0
15126,0
15127,0
15128,0
15137,0
15178,1
15179,1
15183,1
15194,1
15196,1
15228,1
15238,1
15239,1
15252,1
15403,0
15404,0
15405,0
15407,0
15421,0
15433,0
15435,0
15437,0
15439,0
15465,0
15466,0
15477,0
15480,0
15481,0
15483,0
15498,0
15509,0
15510,0
15514,0
15516,0
15543,0
15733,0
15734,0
15749,1
15750,1
15751,1
15752,1
15753,1
15755,1
15756,1
15757,1
15758,1
15759,1
15760,1
15761,1
15762,1
15763,1
15764,1
15765,1
15766,1
15772,1
15773,1
15777,1
15791,1
15795,1
15799,1
15803,1
15804,1
15805,1
15807,1
15809,1
15811,1
15813,1
15814,1
15815,1
15821,1
15907,1
15911,1
15912,1
15913,1
15914,1
15915,1
15916,1
15917,1
15918,1
15919,1
15920,1
15921,1
15922,1
15925,1
15929,1
15930,1
15932,1
15933,1
15935,1
15936,1
15937,1
15938,1
15939,1
15940,1
15958,1
15961,1
15962,1
15966,1
15968,1
15970,1
15972,1
15974,1
16120,1
16125,1
16126,1
16127,1
16128,1
16129,1
16130,1
16131,1
16132,1
16133,1
16134,1
16153,1
16154,1
16155,1
16156,1
16158,1
16189,1
16198,1
16203,1
16205,1
16207,1
16208,1
16209,1
16225,1
16227,1
16232,1
16274,0
16275,0
16278,0
16279,0
16299,0
16302,0
16303,0
16385,1
16426,0
16435,0
16437,0
16468,0
16470,0
16510,0
16523,0
16524,0
16556,0
16562,0
19024,0
19043,0
19046,0
19047,0
19048,0
19049,0
19050,0
19051,0
19052,0
19053,0
19054,0
19055,0
19056,0
19057,0
19058,0
19061,0
19062,0
19063,0
19064,0
19065,0
19066,0
19067,0
19068,0
19071,0
19072,0
19073,0
19074,0
19075,0
19076,0
19077,0
19078,0
19079,0
19080,0
19081,0
19082,0
19083,0
19084,0
19085,0
19092,0
19095,0
19097,0
19099,0
19121,0
19126,0
19127,0
19129,0
19130,0
19131,0
19148,0
19150,0
19151,0
19152,0
19153,0
19154,0
19155,0
19156,0
19157,0
19158,0
19167,0
19169,0
19180,0
19187,0
19468,1
19469,1
19470,1
19471,1
19472,1
19473,1
19478,1
19486,1
19489,1
19492,1
19493,1
19495,1
19496,1
19497,1
19498,1
19499,1
19500,1
19501,1
19502,1
19503,1
19504,1
19505,1
19506,1
19507,1
19508,1
19509,1
19510,1
19511,1
19527,1
19529,1
19530,1
19531,1
19532,1
19538,1
19577,1
19581,1
19607,1
19611,1
19613,1
19615,1
19617,1
19618,1
19619,1
19620,1
19621,1
19623,1
19624,1
19625,1
19626,1
19627,1
19628,1
19629,1
19630,1
19631,1
19632,1
19633,1
19634,1
19635,1
19636,1
19637,1
19638,1
19639,1
19640,1
19641,1
19642,1
19646,1
19647,1
19651,1
19656,1
19657,1
19660,1
19661,1
19663,1
19664,1
19665,1
19666,1
19668,1
19669,1
19670,1
19685,1
19689,1
19721,1
19791,1
19792,1
19793,1
19794,1
19795,1
19796,1
19797,1
19798,1
19799,1
19800,1
19801,1
19802,1
19803,1
19804,1
19805,1
19806,1
19807,1
19808,1
19809,1
19810,1
19811,1
19812,1
19813,1
19814,1
19815,1
19816,1
19817,1
19818,1
19819,1
19820,1
19821,1
19822,1
19823,1
19824,1
19825,1
19826,1
19827,1
19828,1
19829,1
19830,1
19832,1
19833,1
19835,1
19837,1
19838,1
19843,1
19844,1
19873,1
19874,1
19875,1
19876,1
19877,1
19878,1
19880,1
19881,1
19882,1
19883,1
19884,1
19885,1
19886,1
19887,1
19889,1
19891,1
19892,1
19893,1
19894,1
19895,1
19896,1
19897,1
19898,1
19899,1
19901,1
19902,1
19906,1
19910,1
19913,1
19915,1
19937,1
19943,1
19949,1
19951,1
19957,1
20095,1
20102,1
20103,1
20106,1
20108,1
20112,1
20113,1
20114,1
20115,1
20116,1
20117,1
20118,1
20119,1
20120,1
20121,1
20122,1
20123,1
20124,1
20125,1
20126,1
20127,1
20128,1
20129,1
20130,1
20131,1
20132,1
20133,1
20134,1
20135,1
20136,1
20139,1
20140,1
20143,1
20147,1
20160,1
20161,1
20172,1
20174,1
20175,1
20176,1
20177,1
20184,1
20192,1
20195,1
20198,1
20199,1
20200,1
20201,1
20202,1
20203,1
20204,1
20207,1
20208,1
20209,1
20210,1
20211,1
20212,1
20214,1
20215,1
20216,1
20219,1
20221,1
20235,1
20240,1
20257,1
20266,1
20416,0
20430,0
20431,0
20432,0
20433,0
20434,0
20435,0
20436,0
20437,0
20438,0
20439,0
20440,0
20441,0
20443,0
20445,0
20446,0
20448,0
20454,0
20462,0
20464,0
20471,0
20473,0
20474,0
20476,0
20477,0
20478,0
20487,0
20488,0
20489,0
20490,0
20590,0
20595,0
20614,0
20615,0
20616,0
20617,0
20619,0
20620,0
20621,0
20622,0
20624,0
20653,0
20655,0
20656,0
20657,0
20658,0
20676,0
20677,0
20678,0
20787,0
20788,0
20789,0
20791,0
20813,0
20857,0
20863,0
20876,0
20887,0
20890,0
20901,0
20946,1
20947,1
20949,1
20950,1
20951,1
20952,1
20953,1
20955,1
20969,1
20987,1
20988,1
20989,1
21047,1
21049,1
21067,1
21069,1
21085,1
21086,1
21335,1
21336,1
21337,1
21338,1
21339,1
21340,1
21343,1
21344,1
21346,1
21347,1
21358,1
21375,1
21379,1
21468,1
21469,1
21470,1
21472,1
21474,1
21476,1
21477,1
21495,1
21496,1
21514,1
21626,1
21629,1
21630,1
21632,1
21633,1
21634,1
21635,1
21636,1
21638,1
21658,1
21670,1
21738,1
21741,1
21742,1
21744,1
21745,1
21746,1
21748,1
21749,1
21751,1
21752,1
21754,1
21755,1
21756,1
21773,1
21780,1
21782,1
21783,1
21784,1
21786,1
21870,0
21885,0
21886,0
21887,0
21888,0
21889,0
21890,0
21891,0
21893,0
21894,0
21895,0
21905,0
21906,0
21907,0
21908,0
21909,0
21910,0
21915,0
21985,0
21986,0
21988,0
21989,0
21990,0
22007,0
22008,0
22009,0
22018,0
22074,0
22087,0
22096,0
22099,0
22145,0
22219,1
22220,1
22221,1
22223,1
22224,1
22225,1
22234,1
22236,1
22247,1
22248,1
22252,1
22254,1
22290,1
22291,1
22292,1
22293,1
22294,1
22306,1
22320,1
22321,1
22322,1
22334,1
22425,1
22427,1
22429,1
22516,1
22635,1
22636,1
22637,1
22641,1
22642,1
22643,1
22646,1
22649,1
22670,1
22672,1
22676,1
22677,1
22678,1
22679,1
22720,1
22728,1
22740,1
22745,1
22752,1
22756,1
22757,1
22758,1
22759,1
22760,1
22768,1
22783,1
22785,1
22791,1
22794,1
22840,1
22875,1
22881,1
22883,1
22884,1
22890,1
22891,1
22928,1
22936,1
22941,1
22944,1
22952,1
22953,1
22955,1
22965,1
22972,1
22973,1
22974,1
22979,1
22992,1
22993,1
23006,1
23007,1
23008,1
23009,1
23010,1
23011,1
23012,1
23013,1
23015,1
23016,1
23017,1
23018,1
23019,1
23020,1
23021,1
23022,1
23023,1
23024,1
23025,1
23026,1
23027,1
23028,1
23029,1
23030,1
23031,1
23032,1
23033,1
23034,1
23035,1
23036,0
23037,1
23038,1
23039,0
23040,1
23041,1
23042,1
23043,0
23044,1
23045,1
23046,1
23047,1
23048,1
23049,1
23050,1
23051,0
23052,1
23053,1
23054,1
23055,0
23056,1
23057,1
23058,1
23059,0
23060,1
23061,1
23062,1
23063,1
23064,1
23065,1
23066,1
23067,1
23068,1
23069,1
23070,1
23071,1
23072,1
23073,1
23074,1
23075,1
23076,1
23077,1
23078,1
23079,1
23080,1
23081,0
23082,1
23083,1
23084,1
23085,1
23086,1
23088,1
23091,0
23097,1
23101,1
23104,1
23108,1
23140,1
23143,0
23145,0
23146,0
23147,0
23148,1
23152,1
23157,1
23166,1
23167,1
23169,1
23171,1
23172,1
23174,1
23175,1
23176,1
23177,1
23178,1
23181,1
23182,1
23183,1
23185,1
23187,1
23188,1
23190,1
23192,1
23193,1
23194,1
23195,0
23196,1
23197,1
23198,1
23199,1
23200,1
23201,1
23202,1
23203,1
23204,1
23205,1
23206,0
23207,1
23208,1
23209,1
23211,1
23212,1
23213,1
23214,1
23215,1
23216,1
23217,1
23218,1
23219,0
23220,1
23221,1
23222,1
23223,1
23224,1
23225,1
23226,1
23227,1
23228,1
23229,1
23230,1
23231,1
23232,1
23233,1
23234,1
23235,1
23236,1
23237,1
23238,1
23240,1
23241,1
23242,1
23244,1
23245,1
23246,1
23248,1
23249,1
23251,1
23252,1
23253,0
23279,1
23282,1
23293,1
23295,1
23298,1
23299,1
23301,1
23302,1
23303,1
23306,1
23308,1
23310,1
23311,1
23318,1
23336,1
23337,1
23363,1
23368,1
23370,1
23371,1
23372,1
23376,1
23377,1
23378,1
23380,1
23386,1
23424,1
23433,1
23470,1
23477,1
23490,1
23494,1
23496,1
23497,1
23499,1
23500,1
23503,1
23509,1
23511,1
23514,1
23515,1
23518,1
23520,1
23528,1
23538,1
23539,1
23559,1
23564,1
23570,1
23576,1
23579,1
23618,1
23627,1
23635,1
23637,1
23640,1
23641,1
23642,1
23643,1
23649,1
23653,1
23686,1
23687,1
23688,1
23689,1
23690,1
23691,1
23693,1
23694,1
23695,1
23696,1
23697,1
23698,1
23699,1
23700,1
23701,1
23702,1
23703,1
23704,1
23705,1
23706,1
23707,1
23708,1
23710,1
23711,1
23712,1
23713,1
23714,1
23715,1
23716,1
23717,1
23718,1
23719,1
23720,1
23721,1
23722,1
23723,1
23724,1
23725,1
23726,1
23727,1
23728,1
23729,1
23730,1
23732,1
23733,1
23735,1
23736,1
23737,1
23739,1
23740,1
23741,1
23743,1
23744,1
23747,1
23748,1
23749,1
23751,1
23752,1
23753,1
23755,1
23756,1
23757,1
23759,1
23760,1
23761,1
23762,1
23763,1
23765,1
23766,1
23767,1
23768,1
23769,1
23770,1
23774,1
23775,1
23778,1
23784,1
23815,1
23829,0
23835,1
23837,0
23838,0
23839,1
23843,1
23845,1
23846,1
23847,1
23849,1
23850,1
23851,1
23852,1
23853,1
23854,1
23855,1
23857,1
23858,1
23859,1
23860,1
23861,1
23862,1
23863,1
23864,1
23865,1
23866,1
23867,1
23868,1
23869,1
23870,1
23871,1
23872,1
23873,1
23876,1
23877,1
23878,1
23880,1
23882,1
23883,1
23885,1
23886,0
23887,1
23888,1
23889,1
23891,1
23892,1
23893,1
23894,1
23895,1
23896,1
23897,1
23898,1
23899,1
23900,1
23902,1
23903,1
23904,1
23907,1
23908,1
23909,1
23910,1
23912,1
23913,1
23915,1
23916,1
23917,1
23918,1
23919,1
23920,1
23921,1
23922,1
23923,1
23924,1
23925,1
23926,1
23931,1
23932,1
23933,1
23935,1
23936,1
23937,1
23941,1
23949,1
23951,1
23952,1
23953,1
23970,1
23977,1
23981,1
23983,1
23988,1
24003,1
24017,1
24019,1
24052,1
24062,1
24084,1
24090,1
24116,1
24145,1
24179,1
24192,1
24206,1
24209,1
24214,1
24222,1
24309,1
24310,1
24311,1
24312,1
24313,1
24315,1
24325,1
24391,1
24465,1
24466,1
24472,1
24473,1
24481,1
24497,1
24498,1
24510,1
24545,1
24554,1
24558,1
24559,1
24560,1
24574,1
24577,1
24635,1
24637,1
24638,1
24639,1
24640,1
24641,1
24642,1
24644,1
24651,1
24652,1
24663,1
24664,1
24665,1
24666,1
24667,1
24668,1
24717,1
24727,1
24731,1
24732,1
24733,1
24734,1
24735,1
24737,1
24738,1
24746,1
24747,1
24754,1
24759,1
24760,1
24761,1
24762,1
24763,1
24773,1
24774,1
24782,1
24865,1
24866,1
24869,1
24871,1
24872,1
24895,1
24984,1
24986,1
24990,1
25091,1
25100,1
25101,1
25102,1
25149,1
25186,1
25187,1
25284,1
25285,1
25395,1
25396,1
25397,1
25398,1
25399,1
25400,1
25403,1
25405,1
25429,1
25436,1
25514,1
25515,1
25516,1
25517,1
25549,1
25550,1
25922,0
26012,0
26153,1
26154,1
26159,1
26166,1
26167,1
26168,1
26169,1
26170,1
26171,1
26172,1
26173,1
26174,1
26175,1
26176,1
26180,1
26189,1
26192,1
26193,1
26194,1
26203,1
26204,1
26205,1
26207,1
26211,1
26242,1
26255,1
26297,1
26298,1
26299,1
26301,1
26303,1
26304,1
26305,1
26306,1
26316,1
26325,1
26330,1
26331,1
26338,1
26339,1
26342,1
26343,1
26344,1
26366,1
26372,1
26422,0
26431,0
26442,0
26444,0
26453,0
26517,0
26518,0
26565,0
26589,1
26590,1
26591,1
26601,1
26611,1
26612,1
26828,0
26829,0
26831,0
26839,0
26853,0
26854,0
26855,0
26856,0
26913,0
26925,0
26926,0
26938,0
26939,0
27004,0
27005,0
27007,0
27008,0
27009,0
27010,0
27011,0
27012,0
27013,0
27014,0
27016,0
27017,0
27018,0
27019,0
27021,0
27022,0
27023,0
27050,0
27051,0
27052,0
27053,0
27054,0
27055,0
27056,0
27058,0
27059,0
27060,0
27061,0
27062,0
27063,0
27089,0
27092,0
27099,0
27105,0
27109,0
27113,0
27114,0
27115,0
27116,0
27118,0
27119,0
27120,0
27121,0
27122,0
27123,0
27124,0
27125,0
27126,0
27127,0
27131,0
27139,0
27161,0
27165,0
27166,0
27167,0
27191,0
27250,1
27251,1
27356,1
27369,1
27371,1
27372,1
27374,1
27377,1
27379,1
27380,1
27382,1
27383,1
27384,1
27385,1
27386,1
27387,1
27388,1
27389,1
27390,1
27391,1
27392,1
27393,1
27394,1
27395,1
27396,1
27397,1
27398,1
27399,1
27400,1
27401,1
27402,1
27403,1
27404,1
27405,1
27406,1
27407,1
27408,1
27409,1
27410,1
27411,1
27412,1
27413,1
27414,1
27415,1
27416,1
27417,1
27418,1
27419,1
27420,1
27421,1
27422,1
27424,1
27425,1
27426,1
27427,1
27428,1
27429,1
27430,1
27456,1
27460,1
27462,1
27464,1
27466,1
27468,1
27469,1
27470,1
27471,1
27472,1
27473,1
27475,1
27476,1
27477,1
27478,1
27479,1
27480,1
27481,1
27482,1
27483,1
27484,1
27485,1
27486,1
27487,1
27488,1
27489,1
27490,1
27491,1
27492,1
27493,1
27495,1
27497,1
27498,1
27501,1
27503,1
27507,1
27554,1
27560,1
27564,1
27568,1
27575,1
27578,1
27580,1
27581,1
27582,1
27583,1
27589,1
27590,1
27650,1
27720,1
27723,1
27832,1
27837,1
27839,1
27867,1
27881,1
27898,1
27925,1
27930,1
27933,1
27934,1
27935,1
27937,1
27938,1
27939,1
27944,1
27945,1
27946,1
27947,1
27949,1
27950,1
27952,1
27954,1
27956,1
27957,1
27958,1
27960,1
27961,1
27962,1
27963,1
27964,1
27965,1
27966,1
27969,1
27970,1
27971,1
